Datetime,Close,High,Low,Open,Volume
2026-06-03 12:50:00-04:00,310.1650085449219,310.19000244140625,309.7510070800781,309.95001220703125,302697
2026-06-03 12:55:00-04:00,310.260009765625,310.4649963378906,309.989990234375,310.04998779296875,185822
2026-06-03 13:00:00-04:00,309.9100036621094,310.32000732421875,309.8302001953125,310.2799987792969,342172
2026-06-03 13:05:00-04:00,309.8900146484375,310.260009765625,309.82000732421875,309.9100036621094,223717
2026-06-03 13:10:00-04:00,309.2200012207031,309.92999267578125,309.1571044921875,309.8949890136719,235954
2026-06-03 13:15:00-04:00,308.95001220703125,309.3699951171875,308.8500061035156,309.2200012207031,359837
2026-06-03 13:20:00-04:00,309.1400146484375,309.3324890136719,308.92999267578125,308.9649963378906,328362
2026-06-03 13:25:00-04:00,309.2099914550781,309.29998779296875,308.95001220703125,309.2200012207031,197983
2026-06-03 13:30:00-04:00,309.3450012207031,309.4100036621094,308.9800109863281,309.19500732421875,267091
2026-06-03 13:35:00-04:00,309.4198913574219,309.6400146484375,309.3699951171875,309.3800048828125,152773
2026-06-03 13:40:00-04:00,309.4800109863281,309.7149963378906,309.3999938964844,309.4200134277344,180149
2026-06-03 13:45:00-04:00,309.3299865722656,309.4999084472656,309.25,309.4599914550781,203591
2026-06-03 13:50:00-04:00,309.5299987792969,309.55999755859375,309.3399963378906,309.3399963378906,207359
2026-06-03 13:55:00-04:00,309.30999755859375,309.5899963378906,309.30999755859375,309.53509521484375,179313
2026-06-03 14:00:00-04:00,309.30999755859375,309.489990234375,309.2699890136719,309.3349914550781,183549
2026-06-03 14:05:00-04:00,309.1000061035156,309.31500244140625,309.010009765625,309.31500244140625,191927
2026-06-03 14:10:00-04:00,309.32501220703125,309.7300109863281,309.07000732421875,309.0799865722656,287453
2026-06-03 14:15:00-04:00,309.597412109375,309.6000061035156,309.2900085449219,309.30999755859375,174051
2026-06-03 14:20:00-04:00,309.64990234375,309.67498779296875,309.3500061035156,309.6000061035156,195494
2026-06-03 14:25:00-04:00,309.8399963378906,309.9800109863281,309.6400146484375,309.6400146484375,245183
2026-06-03 14:30:00-04:00,309.42498779296875,309.94000244140625,309.2699890136719,309.8399963378906,235215
2026-06-03 14:35:00-04:00,309.4200134277344,309.67999267578125,309.3299865722656,309.4200134277344,223472
2026-06-03 14:40:00-04:00,309.5762023925781,309.75,309.3299865722656,309.42498779296875,210746
2026-06-03 14:45:00-04:00,309.69000244140625,309.7200012207031,309.5700988769531,309.57501220703125,188637
2026-06-03 14:50:00-04:00,309.7300109863281,309.82501220703125,309.6199951171875,309.6900939941406,213413
2026-06-03 14:55:00-04:00,309.82000732421875,309.9049987792969,309.7200012207031,309.7200012207031,250319
2026-06-03 15:00:00-04:00,309.8299865722656,310.0,309.760009765625,309.81500244140625,252422
2026-06-03 15:05:00-04:00,309.7449951171875,309.95001220703125,309.69000244140625,309.8299865722656,242288
2026-06-03 15:10:00-04:00,309.8599853515625,309.8900146484375,309.489990234375,309.7449951171875,253917
2026-06-03 15:15:00-04:00,310.0950012207031,310.20001220703125,309.79998779296875,309.8550109863281,325784
2026-06-03 15:20:00-04:00,310.0899963378906,310.2799987792969,309.92999267578125,310.0899963378906,352629
2026-06-03 15:25:00-04:00,310.4150085449219,310.5400085449219,310.0899963378906,310.0899963378906,374919
2026-06-03 15:30:00-04:00,310.6050109863281,310.8500061035156,310.3999938964844,310.4150085449219,470669
2026-06-03 15:35:00-04:00,311.0150146484375,311.03570556640625,310.590087890625,310.6011962890625,404134
2026-06-03 15:40:00-04:00,310.9222106933594,311.1000061035156,310.8800048828125,311.010009765625,414326
2026-06-03 15:45:00-04:00,310.95001220703125,310.989990234375,310.5299987792969,310.92999267578125,510400
2026-06-03 15:50:00-04:00,309.5849914550781,310.9599914550781,309.5,310.95001220703125,981702
2026-06-03 15:55:00-04:00,310.3800048828125,310.5400085449219,309.20001220703125,309.59698486328125,3781415
2026-06-04 09:30:00-04:00,310.8500061035156,313.5400085449219,310.6099853515625,313.30499267578125,4281945
2026-06-04 09:35:00-04:00,311.5849914550781,311.7850036621094,310.4359130859375,310.885009765625,671245
2026-06-04 09:40:00-04:00,311.8900146484375,312.409912109375,311.3800048828125,311.5849914550781,564605
2026-06-04 09:45:00-04:00,312.07501220703125,312.32000732421875,310.8399963378906,311.8999938964844,646880
2026-06-04 09:50:00-04:00,311.7699890136719,312.4700012207031,311.54998779296875,312.0400085449219,411532
2026-06-04 09:55:00-04:00,312.3800048828125,312.4049987792969,311.75,311.7699890136719,399073
2026-06-04 10:00:00-04:00,311.8900146484375,312.3699951171875,311.67999267578125,312.364990234375,401388
2026-06-04 10:05:00-04:00,311.2699890136719,311.91400146484375,310.92999267578125,311.8387145996094,489711
2026-06-04 10:10:00-04:00,311.397705078125,311.7200012207031,310.79998779296875,311.2300109863281,554693
2026-06-04 10:15:00-04:00,311.1099853515625,311.875,310.9599914550781,311.42498779296875,338978
2026-06-04 10:20:00-04:00,310.9750061035156,311.44000244140625,310.6499938964844,311.1050109863281,403682
2026-06-04 10:25:00-04:00,310.25,311.0199890136719,309.90008544921875,310.9700012207031,476277
2026-06-04 10:30:00-04:00,310.7799987792969,310.8500061035156,310.05999755859375,310.260009765625,369408
2026-06-04 10:35:00-04:00,310.18499755859375,310.8349914550781,310.1099853515625,310.760009765625,306401
2026-06-04 10:40:00-04:00,310.42010498046875,310.4700012207031,310.17999267578125,310.19000244140625,268810
2026-06-04 10:45:00-04:00,310.0851135253906,310.760009765625,309.9302062988281,310.42999267578125,299378
2026-06-04 10:50:00-04:00,309.9849853515625,310.3349914550781,309.79998779296875,310.0849914550781,358027
2026-06-04 10:55:00-04:00,310.42999267578125,310.4599914550781,309.989990234375,309.989990234375,381382
2026-06-04 11:00:00-04:00,310.69500732421875,311.0799865722656,310.42498779296875,310.42999267578125,365428
2026-06-04 11:05:00-04:00,311.1983947753906,311.3500061035156,310.6700134277344,310.7200012207031,312554
2026-06-04 11:10:00-04:00,310.8550109863281,311.2749938964844,310.8299865722656,311.20001220703125,221048
2026-06-04 11:15:00-04:00,310.8299865722656,311.29998779296875,310.739990234375,310.8599853515625,277988
2026-06-04 11:20:00-04:00,310.45001220703125,310.8399963378906,310.2650146484375,310.8299865722656,241172
2026-06-04 11:25:00-04:00,310.3999938964844,310.5199890136719,310.2300109863281,310.45001220703125,200144
2026-06-04 11:30:00-04:00,309.8450012207031,310.57000732421875,309.6499938964844,310.4100036621094,329303
2026-06-04 11:35:00-04:00,310.2200012207031,310.30499267578125,309.8550109863281,309.8598937988281,264092
2026-06-04 11:40:00-04:00,310.19000244140625,310.32501220703125,310.0199890136719,310.2200012207031,203289
2026-06-04 11:45:00-04:00,310.19000244140625,310.2650146484375,309.9849853515625,310.17999267578125,249460
2026-06-04 11:50:00-04:00,310.0700988769531,310.2850036621094,310.0400085449219,310.17999267578125,273627
2026-06-04 11:55:00-04:00,310.3699951171875,310.4200134277344,309.9700012207031,310.0700988769531,319720
2026-06-04 12:00:00-04:00,310.5444030761719,310.7349853515625,310.260009765625,310.3999938964844,370744
2026-06-04 12:05:00-04:00,310.7300109863281,310.8399963378906,310.4200134277344,310.5299987792969,199517
2026-06-04 12:10:00-04:00,310.8550109863281,310.95989990234375,310.70001220703125,310.739990234375,262808
2026-06-04 12:15:00-04:00,310.875,311.05999755859375,310.70989990234375,310.8500061035156,228384
2026-06-04 12:20:00-04:00,310.9700012207031,311.1099853515625,310.8450012207031,310.8800048828125,194108
2026-06-04 12:25:00-04:00,310.6300048828125,311.0299987792969,310.5799865722656,310.989990234375,207779
2026-06-04 12:30:00-04:00,311.04998779296875,311.1799011230469,310.4800109863281,310.6300048828125,258187
2026-06-04 12:35:00-04:00,311.44061279296875,311.4898986816406,310.82000732421875,311.04998779296875,507493
2026-06-04 12:40:00-04:00,311.4100036621094,311.4549865722656,311.1650085449219,311.4549865722656,258464
2026-06-04 12:45:00-04:00,311.1000061035156,311.44000244140625,311.07000732421875,311.4100036621094,267275
2026-06-04 12:50:00-04:00,311.5751037597656,311.6000061035156,311.0,311.114990234375,420968
2026-06-04 12:55:00-04:00,311.4049987792969,311.7900085449219,311.2650146484375,311.5701904296875,450800
2026-06-04 13:00:00-04:00,311.3450012207031,311.70001220703125,311.2308044433594,311.4100036621094,295368
2026-06-04 13:05:00-04:00,311.1449890136719,311.364990234375,311.07000732421875,311.3500061035156,202291
2026-06-04 13:10:00-04:00,311.07000732421875,311.2250061035156,310.9599914550781,311.1499938964844,264525
2026-06-04 13:15:00-04:00,311.2900085449219,311.3900146484375,310.9800109863281,311.07000732421875,228129
2026-06-04 13:20:00-04:00,311.5502014160156,311.6300048828125,311.2950134277344,311.2950134277344,184573
2026-06-04 13:25:00-04:00,311.6650085449219,311.7049865722656,311.5,311.54998779296875,176534
2026-06-04 13:30:00-04:00,311.80999755859375,311.9750061035156,311.6499938964844,311.6700134277344,263578
2026-06-04 13:35:00-04:00,311.67498779296875,311.8900146484375,311.6300048828125,311.79998779296875,177944
2026-06-04 13:40:00-04:00,311.69000244140625,311.8399963378906,311.6499938964844,311.6799011230469,128796
2026-06-04 13:45:00-04:00,311.2591857910156,311.69000244140625,311.18499755859375,311.6799011230469,165561
2026-06-04 13:50:00-04:00,311.3500061035156,311.3999938964844,311.239990234375,311.25,178690
2026-06-04 13:55:00-04:00,311.239990234375,311.364990234375,311.2149963378906,311.3599853515625,185679
2026-06-04 14:00:00-04:00,311.2799987792969,311.3699951171875,310.989990234375,311.2300109863281,266891
2026-06-04 14:05:00-04:00,311.360107421875,311.4649963378906,311.2449951171875,311.2900085449219,195794
2026-06-04 14:10:00-04:00,311.3164978027344,311.3900146484375,311.2300109863281,311.3599853515625,130635
2026-06-04 14:15:00-04:00,311.489990234375,311.5752868652344,311.29998779296875,311.32000732421875,172791
2026-06-04 14:20:00-04:00,311.29998779296875,311.6499938964844,311.29010009765625,311.4800109863281,169612
2026-06-04 14:25:00-04:00,311.4200134277344,311.4599914550781,311.2349853515625,311.30499267578125,170946
2026-06-04 14:30:00-04:00,311.5799865722656,311.6600036621094,311.35919189453125,311.4100036621094,222636
2026-06-04 14:35:00-04:00,311.9700012207031,311.9700012207031,311.54998779296875,311.5799865722656,232498
2026-06-04 14:40:00-04:00,311.9549865722656,311.9750061035156,311.760009765625,311.9729919433594,200257
2026-06-04 14:45:00-04:00,311.6650085449219,311.989990234375,311.6499938964844,311.9551086425781,169040
2026-06-04 14:50:00-04:00,311.510009765625,311.67999267578125,311.4400939941406,311.6650085449219,175852
2026-06-04 14:55:00-04:00,311.7300109863281,311.82000732421875,311.5,311.5119934082031,288159
2026-06-04 15:00:00-04:00,311.864990234375,311.875,311.69000244140625,311.7250061035156,182648
2026-06-04 15:05:00-04:00,311.82000732421875,311.89990234375,311.7550048828125,311.8599853515625,171426
2026-06-04 15:10:00-04:00,311.82501220703125,311.8500061035156,311.6600036621094,311.82501220703125,231586
2026-06-04 15:15:00-04:00,311.739990234375,312.04998779296875,311.7300109863281,311.82501220703125,288586
2026-06-04 15:20:00-04:00,311.989990234375,312.07000732421875,311.7145080566406,311.75,215886
2026-06-04 15:25:00-04:00,311.94000244140625,312.0,311.8699951171875,311.9750061035156,234365
2026-06-04 15:30:00-04:00,311.31500244140625,311.9599914550781,311.2699890136719,311.94000244140625,274469
2026-06-04 15:35:00-04:00,311.4700012207031,311.48980712890625,311.0400085449219,311.31500244140625,382232
2026-06-04 15:40:00-04:00,311.4100036621094,311.5,311.2749938964844,311.47900390625,255784
2026-06-04 15:45:00-04:00,311.3500061035156,311.6000061035156,310.260009765625,311.4100036621094,325742
2026-06-04 15:50:00-04:00,311.9200134277344,311.9200134277344,311.3599853515625,311.3599853515625,543010
